Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,predict,real
65,0,0,5,0,1,1,36,3,3,4,2025.0,1701,324.0,0.628,4056,71,0.578,0.84,1,1,1
51,0,1,5,3,2,1,42,6,2,2,5822.0,2387,3435.0,0.76,1804,49,0.75,0.41,1,1,1
40,0,3,2,1,2,1,30,5,1,2,1625.0,912,713.0,0.877,3968,73,0.698,0.561,1,1,1
47,1,3,2,1,5,1,36,5,3,2,26058.0,1664,24394.0,0.916,3489,58,0.611,0.064,1,1,1
41,0,5,5,3,2,1,28,2,3,3,1504.0,970,534.0,0.8640000000000001,2801,51,1.217,0.645,0,1,0
47,0,4,3,1,2,1,38,4,1,4,7469.0,1899,5570.0,0.999,3150,70,0.489,0.254,1,1,1
46,0,3,5,1,2,1,28,5,3,3,1438.3,576,862.3,0.774,5098,66,0.833,0.4,1,1,1
45,1,3,5,0,4,1,35,3,3,3,10290.0,753,9537.0,0.858,4326,81,0.7609999999999999,0.073,1,1,1
38,0,1,3,1,2,1,26,5,2,4,3554.0,0,3554.0,0.782,2372,44,0.63,0.0,0,1,0
46,1,2,1,2,4,1,37,6,1,1,2695.0,1657,1038.0,0.813,4068,53,0.963,0.615,1,1,1
54,0,1,1,1,1,1,36,1,3,3,3723.0,1728,1995.0,0.595,8554,99,0.6779999999999999,0.464,1,1,1
44,1,1,5,1,4,1,37,3,1,4,16739.0,1229,15510.0,0.4970000000000001,4014,69,0.568,0.073,1,1,1
57,0,2,5,3,3,1,47,5,2,2,4682.0,1010,3672.0,0.638,4322,83,0.6940000000000001,0.21600000000000005,1,1,1
33,0,0,1,1,1,1,36,6,1,3,2735.0,1769,966.0,1.465,3306,71,0.972,0.647,1,1,1
44,0,3,5,3,2,1,40,2,2,1,1438.3,0,1438.3,0.773,4625,93,0.938,0.0,1,1,1
55,0,3,5,3,2,1,36,6,2,3,3035.0,2298,737.0,1.724,1877,37,1.176,0.757,1,1,1
44,0,0,5,3,2,2,36,5,3,2,10110.0,1229,8881.0,0.65,4063,74,0.48,0.122,1,1,1
46,0,3,5,1,3,1,41,4,5,3,3492.0,1546,1946.0,1.135,3043,53,1.038,0.443,1,1,1
30,0,0,5,2,2,1,18,5,1,1,4203.0,996,3207.0,0.705,7292,68,0.7,0.237,0,1,0
50,0,2,1,1,2,1,36,3,2,2,2528.0,1689,839.0,0.514,4269,78,0.857,0.6679999999999999,1,1,1
35,1,2,6,1,4,1,24,2,3,1,3388.0,1659,1729.0,0.8420000000000001,13557,100,0.7240000000000001,0.49,1,1,1
48,1,1,1,1,4,1,38,3,3,3,11367.0,1999,9368.0,0.6609999999999999,4175,63,0.537,0.17600000000000002,1,1,1
41,0,2,6,3,1,1,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,1,1,1
36,0,1,2,1,2,1,32,2,3,2,3277.0,0,3277.0,0.84,14252,127,0.649,0.0,1,1,1
51,0,4,5,1,3,1,37,2,3,2,4708.0,920,3788.0,0.544,2179,50,1.273,0.195,0,1,0
60,0,0,4,3,2,1,49,5,3,3,1634.0,1155,479.0,0.8740000000000001,4522,83,0.7659999999999999,0.7070000000000001,1,1,1
30,0,0,3,1,2,1,36,5,1,1,1536.0,801,735.0,0.944,3904,74,0.897,0.521,1,1,1
56,1,4,5,2,4,1,36,6,3,3,6224.0,0,6224.0,0.92,8979,68,0.581,0.0,0,1,0
46,1,4,5,1,5,1,35,6,3,3,11096.0,0,11096.0,0.8809999999999999,3949,69,0.6829999999999999,0.0,1,1,1
50,0,1,3,1,2,1,36,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0,0,0,0
49,1,2,2,3,5,1,36,2,1,3,3090.0,0,3090.0,0.769,14198,101,0.804,0.0,1,1,1
59,0,1,4,1,1,1,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.8240000000000001,0.309,1,1,1
48,1,4,3,3,4,1,30,6,3,3,16575.0,0,16575.0,0.76,3982,77,0.878,0.0,1,1,1
55,1,3,6,0,6,1,40,3,1,4,15631.0,1305,14326.0,0.6679999999999999,4313,67,0.914,0.083,1,1,1
36,1,1,2,1,6,1,25,6,3,2,7049.0,1932,5117.0,0.804,2602,51,0.545,0.274,1,1,1
41,1,4,4,3,5,2,34,4,3,3,34516.0,1347,33169.0,0.8009999999999999,1005,22,1.0,0.039,1,1,1
33,0,2,2,3,3,1,23,4,2,4,6732.0,0,6732.0,0.856,1644,45,0.731,0.0,1,1,1
47,1,4,3,3,3,1,42,6,0,0,4785.0,1362,3423.0,0.7390000000000001,1045,38,0.9,0.285,1,1,1
34,1,3,5,2,5,1,21,6,4,2,4670.0,0,4670.0,0.883,2256,56,0.6,0.0,1,1,1
42,1,2,1,1,6,3,37,5,2,2,34516.0,1230,33286.0,0.72,3260,63,1.1,0.036000000000000004,1,1,1
46,0,3,3,1,2,1,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0,1,1,1
42,1,5,2,1,4,1,36,1,1,2,6618.0,1738,4880.0,0.72,5022,76,0.8540000000000001,0.263,1,1,1
50,1,1,3,1,3,1,39,4,1,1,2421.0,1029,1392.0,0.675,2377,56,0.75,0.425,1,1,1
60,0,1,3,1,2,1,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602,1,1,1
35,0,4,3,1,1,1,24,5,2,4,16915.0,1679,15236.0,0.8340000000000001,2795,55,0.833,0.099,1,1,1
54,1,2,2,1,3,1,50,2,1,3,3682.0,2517,1165.0,0.379,1642,35,0.25,0.684,0,1,0
47,0,3,1,3,1,1,27,1,3,3,24987.0,824,24163.0,0.691,3995,64,0.561,0.033,1,1,1
53,1,2,2,2,6,1,42,4,2,2,22664.0,0,22664.0,0.7490000000000001,4586,89,0.745,0.0,1,1,1
35,1,3,7,1,3,1,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.7190000000000001,1,1,1
48,1,3,3,3,5,1,42,1,1,3,9959.0,0,9959.0,0.688,805,24,0.14300000000000002,0.0,0,0,0
41,1,4,3,3,4,1,36,4,2,2,8013.0,2025,5988.0,0.789,1481,45,0.452,0.253,1,1,1
26,1,0,1,1,1,1,16,5,3,2,3877.0,0,3877.0,0.773,2473,33,0.833,0.0,1,1,1
61,0,0,5,1,2,1,36,5,3,3,2207.0,2020,187.0,0.693,4348,84,0.647,0.915,1,1,1
26,1,0,5,1,2,1,13,6,3,2,2585.0,2019,566.0,0.525,2644,40,0.481,0.7809999999999999,1,1,1
56,0,2,5,1,2,1,36,4,6,1,5816.0,716,5100.0,0.923,3534,73,1.147,0.123,1,1,1
42,0,4,4,2,3,1,36,4,3,2,3734.0,2517,1217.0,0.7240000000000001,4792,87,0.74,0.674,1,1,1
44,0,5,5,1,1,1,37,3,1,1,17785.0,1259,16526.0,0.8059999999999999,3890,72,1.118,0.071,1,1,1
55,0,1,4,1,3,1,50,3,3,3,1843.0,1520,323.0,0.8640000000000001,4729,92,0.7040000000000001,0.825,1,1,1
44,0,4,1,3,3,1,31,4,3,5,1691.0,1327,364.0,0.774,2345,33,0.435,0.785,0,1,0
52,1,3,4,3,5,1,39,3,3,2,18352.0,1509,16843.0,0.898,1454,29,1.071,0.08199999999999999,1,1,1
33,1,2,7,1,3,1,25,5,2,2,9371.0,1541,7830.0,0.7809999999999999,2518,67,0.971,0.16399999999999998,1,1,1
32,0,0,1,2,2,1,36,6,3,3,1732.0,0,1732.0,0.6829999999999999,2479,43,0.536,0.0,0,0,0
42,1,3,5,1,5,2,31,2,2,3,34516.0,2120,32396.0,0.9,14626,97,0.644,0.061,1,1,1
40,1,3,5,3,4,1,29,6,3,2,10529.0,0,10529.0,0.7290000000000001,4583,87,0.851,0.0,1,1,1
40,0,3,5,3,2,1,27,5,3,3,1438.3,988,450.3,0.556,3561,72,0.5,0.687,1,1,1
54,0,2,3,1,1,1,44,4,3,4,3778.0,0,3778.0,0.7390000000000001,2367,45,0.452,0.0,0,0,0
35,1,0,1,1,4,1,36,3,1,2,17236.0,0,17236.0,0.958,3013,78,0.696,0.0,1,1,1
42,1,4,5,0,3,2,37,3,6,2,15871.0,2086,13785.0,0.745,1562,43,0.955,0.131,1,1,1
45,0,3,5,3,2,1,40,2,1,3,4010.0,2517,1493.0,0.71,14354,101,0.629,0.628,1,1,1
34,1,2,5,3,5,1,23,6,2,3,7567.0,1776,5791.0,1.275,2361,45,0.875,0.235,1,1,1
44,0,2,6,3,2,1,32,1,3,3,2540.0,1561,979.0,0.894,5039,82,0.745,0.615,1,1,1
41,0,5,3,3,3,2,36,2,1,1,19281.0,1805,17476.0,0.893,15423,110,0.6920000000000001,0.094,1,1,1
55,1,1,2,1,3,1,49,6,3,2,1443.0,1375,68.0,0.6829999999999999,1991,38,0.583,0.953,1,1,1
51,0,1,5,1,2,1,41,4,2,3,8900.0,798,8102.0,0.647,16737,88,0.66,0.09,1,1,1
37,0,3,1,1,1,1,29,3,2,2,8318.0,1945,6373.0,1.487,3676,77,1.139,0.234,1,1,1
30,0,1,5,3,1,1,18,4,1,4,4377.0,2517,1860.0,0.941,8759,74,0.609,0.575,0,1,0
45,0,3,1,1,2,1,34,6,4,2,4975.0,1221,3754.0,0.602,4776,68,0.889,0.245,1,1,1
53,0,1,3,1,2,1,41,6,2,2,8693.0,796,7897.0,0.8640000000000001,4755,69,0.5329999999999999,0.092,1,1,1
43,0,3,5,1,1,1,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777,1,1,1
48,1,2,5,2,4,2,33,3,2,2,25217.0,1754,23463.0,0.7120000000000001,15054,110,0.833,0.07,1,1,1
38,1,1,3,3,5,1,23,4,3,2,22149.0,987,21162.0,1.633,2409,36,0.8,0.045,1,1,1
40,0,3,5,1,2,1,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0,0,1,0
54,0,1,5,3,3,1,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,0,1,0
51,0,1,4,2,2,1,42,3,2,3,4002.0,1669,2333.0,0.7020000000000001,2024,53,1.12,0.417,1,1,1
39,0,1,1,1,2,4,35,1,2,3,15987.0,1494,14493.0,0.731,8438,92,0.84,0.093,1,1,1
43,0,2,2,2,2,1,30,3,3,4,6811.0,0,6811.0,0.677,1937,39,0.56,0.0,0,0,0
37,0,2,5,1,3,1,36,4,3,1,2407.0,1552,855.0,0.62,4983,86,0.755,0.645,1,1,1
56,1,2,1,3,4,1,49,3,3,3,4058.0,793,3265.0,0.758,15865,105,0.667,0.195,1,1,1
36,1,3,5,3,4,1,27,4,3,2,12397.0,1001,11396.0,0.7559999999999999,1888,42,0.448,0.081,1,1,1
42,0,1,7,1,2,1,35,5,1,3,2725.0,2444,281.0,0.959,4965,85,0.809,0.897,1,1,1
50,0,3,1,1,2,1,36,1,3,3,1930.0,952,978.0,0.67,3862,80,0.818,0.493,1,1,1
51,1,2,2,1,4,1,40,4,2,2,21800.0,893,20907.0,0.445,3820,62,0.6759999999999999,0.041,1,1,1
39,0,2,1,3,2,1,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.5529999999999999,1,1,1
34,1,0,5,3,3,1,17,4,1,4,2638.0,2092,546.0,0.591,1868,43,0.344,0.7929999999999999,1,1,1
55,1,4,5,3,6,1,36,4,2,2,24336.0,856,23480.0,0.459,1425,33,0.65,0.035,1,1,1
44,0,2,1,3,2,1,33,5,3,2,2337.0,698,1639.0,0.836,4048,83,0.8859999999999999,0.299,1,1,1
41,0,4,2,1,2,1,31,5,1,2,2490.0,627,1863.0,0.345,1391,45,0.364,0.252,1,1,1
45,0,3,4,3,2,1,37,4,3,1,4602.0,1517,3085.0,1.2919999999999998,3520,66,1.0,0.33,1,1,1
44,0,2,4,1,2,1,34,4,3,3,1751.0,0,1751.0,0.506,2078,37,0.423,0.0,0,0,0
56,0,4,3,3,2,1,51,4,2,3,1438.3,0,1438.3,0.472,1354,24,0.7140000000000001,0.0,1,0,1
44,0,2,6,3,2,2,36,6,3,2,10580.0,1023,9557.0,0.907,4721,81,0.8,0.097,1,1,1
38,0,2,2,1,2,1,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353,1,1,1
47,1,5,1,1,6,1,39,6,3,1,3889.0,1839,2050.0,0.911,4423,63,0.703,0.473,1,1,1
44,0,2,7,2,1,1,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.7290000000000001,0.068,1,1,1
44,0,3,3,1,2,1,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,1,1,1
37,1,3,2,1,4,1,36,5,2,0,22352.0,2517,19835.0,3.355,1350,24,1.182,0.113,1,1,1
49,0,2,4,3,2,1,35,3,3,4,3283.0,1856,1427.0,1.103,4498,64,0.8290000000000001,0.565,1,1,1
49,1,3,3,3,4,1,29,4,3,1,1438.3,535,903.3,0.6779999999999999,3016,80,0.7390000000000001,0.3720000000000001,1,1,1
32,1,0,5,1,2,1,26,6,3,3,6942.0,0,6942.0,0.544,2657,71,0.69,0.0,1,1,1
44,0,4,2,1,3,1,34,1,3,3,3657.0,0,3657.0,0.785,14802,95,0.667,0.0,1,1,1
40,0,4,5,3,1,1,36,3,1,2,3706.0,1043,2663.0,0.384,1688,38,0.583,0.281,1,1,1
55,0,2,5,3,2,1,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514,1,1,1
47,0,4,7,3,2,1,28,3,2,4,4012.0,0,4012.0,1.073,2962,60,0.765,0.0,1,1,1
56,1,3,5,3,4,1,40,3,3,2,20501.0,561,19940.0,0.779,15162,99,0.6779999999999999,0.027000000000000003,1,1,1
43,0,2,6,3,1,1,36,3,3,3,20156.0,1759,18397.0,0.476,1362,28,0.556,0.087,1,1,1
34,0,3,1,3,2,1,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,1,1,1
45,1,3,5,1,3,1,38,1,3,1,3751.0,1869,1882.0,0.926,9497,106,0.71,0.498,1,1,1
35,0,3,5,1,2,1,23,6,3,1,2211.0,1370,841.0,0.7809999999999999,4359,79,0.927,0.62,1,1,1
42,1,1,2,3,5,1,36,6,1,2,9247.0,710,8537.0,0.735,1190,30,0.5,0.077,1,1,1
41,0,2,3,1,3,1,36,4,5,3,1561.0,1169,392.0,0.573,4391,67,0.595,0.7490000000000001,1,1,1
56,0,1,5,3,2,1,38,4,3,3,2578.0,2462,116.0,1.707,1378,29,0.812,0.955,1,1,1
42,1,4,1,3,4,1,32,1,1,2,9906.0,1759,8147.0,0.785,4033,76,1.0,0.17800000000000002,1,1,1
41,1,2,5,3,4,1,31,3,2,2,13116.0,1225,11891.0,0.735,4800,61,0.605,0.093,1,1,1
47,1,2,5,3,5,1,36,3,3,2,12933.0,2239,10694.0,0.445,6564,56,0.514,0.173,0,1,0
50,0,3,3,3,1,1,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,1,1,1
33,1,2,6,1,5,1,24,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.8140000000000001,0.59,1,1,1
46,1,2,1,1,5,1,34,2,3,3,7077.0,0,7077.0,0.838,2619,41,0.519,0.0,0,1,0
40,1,3,3,1,5,1,36,5,3,3,3624.0,0,3624.0,0.74,4749,82,0.8640000000000001,0.0,1,1,1
39,0,2,2,1,2,1,36,4,3,1,1438.3,576,862.3,0.8490000000000001,2567,48,0.6,0.4,0,1,0
50,1,3,5,3,6,1,42,4,5,3,34516.0,2099,32417.0,0.449,1756,35,0.25,0.061,1,1,1
30,1,1,1,1,2,1,19,5,2,0,8744.0,1712,7032.0,0.895,2579,68,0.659,0.196,1,1,1
48,0,4,2,1,1,1,44,4,3,0,2231.0,0,2231.0,0.7120000000000001,3946,48,1.286,0.0,1,1,1
52,0,1,1,3,3,1,39,3,2,1,1438.3,635,803.3,0.7440000000000001,4617,79,0.927,0.441,1,1,1
46,1,4,5,3,4,1,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055,1,1,1
56,0,4,2,3,2,1,36,4,1,5,3652.0,1351,2301.0,0.836,1561,39,0.625,0.37,1,1,1
48,0,4,5,1,2,4,37,5,3,4,15987.0,0,15987.0,0.8270000000000001,7681,71,0.69,0.0,0,1,0
60,1,1,2,3,3,1,47,6,1,5,3735.0,1175,2560.0,1.036,8193,66,0.65,0.315,0,1,0
47,0,2,3,3,3,1,40,2,1,3,4074.0,1868,2206.0,0.688,15005,118,0.7609999999999999,0.459,1,1,1
38,1,1,2,1,3,1,36,2,3,2,5639.0,1558,4081.0,0.614,16628,109,0.946,0.276,1,1,1
53,1,2,5,3,4,1,47,6,2,2,6363.0,1162,5201.0,0.644,1256,26,1.0,0.183,1,1,1
42,1,4,3,3,4,1,38,2,2,2,13426.0,0,13426.0,0.7170000000000001,4674,66,0.8859999999999999,0.0,1,1,1
35,0,1,5,1,2,1,23,4,3,3,2640.0,1051,1589.0,0.833,3116,80,0.6,0.398,1,1,1
44,0,4,1,3,1,1,37,4,3,3,5826.0,0,5826.0,0.6890000000000001,3756,73,0.921,0.0,1,1,1
53,1,1,5,1,5,1,48,3,3,3,30271.0,1406,28865.0,1.336,3231,47,0.306,0.046,0,1,0
47,0,3,7,3,2,1,36,4,3,4,1438.3,772,666.3,1.4509999999999998,2250,40,0.905,0.537,1,1,1
41,0,3,5,3,2,1,36,6,6,4,2873.0,1247,1626.0,0.889,3943,80,0.7020000000000001,0.434,1,1,1
46,1,3,5,2,5,1,33,1,3,1,34516.0,975,33541.0,0.738,12871,104,0.552,0.028,1,1,1
31,0,0,6,1,1,1,18,3,2,0,3934.0,1911,2023.0,0.723,4143,82,0.8640000000000001,0.486,1,1,1
37,0,2,4,1,3,1,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,1,1,1
49,0,4,7,3,1,1,39,4,4,1,2333.0,1414,919.0,0.632,5137,89,0.679,0.606,1,1,1
43,1,4,5,1,5,1,32,3,2,3,8333.0,774,7559.0,0.984,3889,81,0.723,0.093,1,1,1
47,1,3,3,3,4,1,41,2,3,3,4207.0,1556,2651.0,0.6579999999999999,15312,122,0.718,0.37,1,1,1
39,0,1,1,3,2,1,29,6,2,5,2722.0,1592,1130.0,1.319,3205,49,0.633,0.585,1,1,1
40,0,3,4,1,2,1,22,4,2,4,3372.0,2517,855.0,0.7290000000000001,4209,72,0.7559999999999999,0.746,1,1,1
46,1,5,7,1,4,1,39,4,3,3,11464.0,0,11464.0,1.02,3660,55,1.037,0.0,1,1,1
50,0,3,3,1,2,2,38,3,2,2,12569.0,2167,10402.0,0.634,7344,95,0.696,0.172,1,1,1
53,0,2,3,1,2,1,41,4,1,2,2252.0,1811,441.0,0.68,4201,68,1.125,0.804,1,1,1
64,0,0,5,1,2,1,54,3,1,2,5577.0,689,4888.0,0.985,4256,70,1.121,0.124,1,1,1
56,1,2,4,3,6,1,36,6,3,2,27157.0,1547,25610.0,0.487,1535,38,0.267,0.057,1,1,1
53,0,2,2,3,2,1,42,6,1,5,2322.0,1284,1038.0,0.6729999999999999,1573,27,0.929,0.5529999999999999,1,1,1
44,0,4,2,3,2,1,26,4,1,2,4726.0,1551,3175.0,0.544,3658,70,0.628,0.328,1,1,1
52,0,2,3,1,2,1,36,1,2,3,3029.0,2267,762.0,0.8420000000000001,14934,113,0.823,0.748,1,1,1
54,0,0,1,3,1,1,36,3,1,2,8294.0,696,7598.0,0.8059999999999999,4136,77,1.2,0.084,1,1,1
48,0,3,3,2,2,1,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684,1,1,1
51,1,5,5,2,6,1,45,6,3,6,34516.0,0,34516.0,0.757,8173,91,1.022,0.0,0,1,0
41,0,2,6,1,2,1,35,6,3,2,8666.0,0,8666.0,0.682,3593,71,0.578,0.0,1,1,1
36,1,3,3,2,6,1,36,3,2,3,3404.0,1568,1836.0,1.055,2406,65,0.857,0.461,1,1,1
50,0,1,7,1,3,1,36,6,3,2,5349.0,2391,2958.0,0.6709999999999999,2122,46,0.394,0.447,0,1,0
61,1,0,3,1,3,1,48,3,2,4,2572.0,1969,603.0,0.644,4313,84,0.787,0.7659999999999999,1,1,1
43,0,3,4,1,2,1,33,4,2,2,5702.0,2165,3537.0,0.79,14970,120,0.935,0.38,1,1,1
53,0,2,1,1,3,1,43,3,4,4,6188.0,2517,3671.0,0.713,1997,43,1.048,0.407,1,1,1
57,1,2,5,3,6,1,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.458,0.209,1,1,1
50,0,3,7,1,1,1,36,4,3,3,5173.0,0,5173.0,0.912,8757,68,0.789,0.0,0,1,0
43,0,4,4,1,3,1,36,6,3,1,1531.0,0,1531.0,0.7040000000000001,4152,77,0.54,0.0,1,1,1
55,0,2,4,2,3,1,36,6,2,3,4410.0,2517,1893.0,0.53,1883,44,0.63,0.5710000000000001,0,1,0
49,0,4,1,1,2,1,36,4,1,4,1976.0,1694,282.0,1.054,3675,81,0.841,0.857,1,1,1
39,1,2,3,0,4,1,32,3,2,2,1715.0,0,1715.0,0.8959999999999999,5910,91,0.517,0.0,1,1,1
55,0,2,4,3,2,1,45,5,2,4,1850.0,942,908.0,0.757,4134,78,0.625,0.509,1,1,1
43,1,2,4,2,6,1,37,4,1,2,34516.0,0,34516.0,0.536,1370,38,0.35700000000000004,0.0,0,1,0
53,1,1,5,1,5,1,41,5,3,3,18591.0,994,17597.0,0.737,15063,108,0.662,0.053,1,1,1
49,1,2,4,1,4,1,41,6,3,4,6205.0,2233,3972.0,0.662,3906,64,0.684,0.36,1,1,1
47,0,4,3,3,1,1,39,6,4,0,1537.0,0,1537.0,0.7120000000000001,4234,75,0.7859999999999999,0.0,1,1,1
53,1,2,3,1,6,1,36,2,2,2,21079.0,1431,19648.0,0.688,13930,96,0.655,0.068,1,1,1
33,0,2,7,1,2,1,26,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.8909999999999999,0.0,1,1,1
47,0,2,1,3,2,1,35,3,3,2,2793.0,1517,1276.0,0.7120000000000001,3485,72,0.895,0.5429999999999999,1,1,1
52,0,1,1,3,3,1,45,5,1,1,1611.0,938,673.0,0.601,4087,86,0.911,0.5820000000000001,1,1,1
57,0,2,1,3,3,1,46,3,1,3,5073.0,1533,3540.0,0.654,13420,122,0.743,0.302,1,1,1
41,0,1,2,1,1,1,30,4,2,3,5647.0,1175,4472.0,0.802,4868,76,0.81,0.208,1,1,1
50,1,4,3,2,5,1,45,4,2,2,1687.0,992,695.0,0.721,4342,82,0.7829999999999999,0.588,1,1,1
36,1,3,5,2,3,1,28,4,2,3,8995.0,1547,7448.0,0.923,2398,61,0.794,0.172,1,1,1
42,0,4,4,2,2,1,23,6,1,3,1878.0,1024,854.0,0.76,4707,74,0.897,0.545,1,1,1
34,0,2,5,1,3,1,23,4,2,2,7594.0,1442,6152.0,0.753,15026,99,0.6779999999999999,0.19,1,1,1
43,0,2,4,2,1,1,38,4,3,2,3264.0,2042,1222.0,0.752,4624,75,0.705,0.626,1,1,1
48,0,3,5,3,2,1,40,2,3,1,5298.0,0,5298.0,0.6859999999999999,4834,80,0.667,0.0,1,1,1
55,1,2,3,3,6,1,50,3,2,3,17627.0,1756,15871.0,0.757,4836,74,0.721,0.1,1,1,1
65,1,2,1,3,2,1,56,4,2,4,2318.0,1010,1308.0,0.81,1256,35,0.591,0.436,1,1,1
46,0,3,5,0,1,1,39,4,1,2,6644.0,2082,4562.0,0.915,4659,76,0.8540000000000001,0.313,1,1,1
57,0,3,5,3,2,1,47,4,2,3,6347.0,1594,4753.0,0.8959999999999999,1771,37,0.762,0.251,1,1,1
48,1,3,1,0,5,4,40,1,2,3,34516.0,1723,32793.0,0.628,13853,98,0.782,0.05,1,1,1
62,1,0,5,2,3,1,36,6,3,2,4049.0,0,4049.0,0.5670000000000001,4003,73,0.659,0.0,1,1,1
40,1,2,5,2,4,1,36,5,2,4,8624.0,0,8624.0,0.574,2428,53,0.893,0.0,1,1,1
58,0,1,4,1,2,1,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.6509999999999999,0.0,1,1,1
42,0,1,4,1,1,2,31,6,2,3,30770.0,2228,28542.0,0.7120000000000001,15998,121,0.7040000000000001,0.07200000000000001,1,1,1
48,0,4,5,1,2,1,35,3,2,2,1705.0,1192,513.0,0.763,4862,41,0.242,0.6990000000000001,1,1,1
53,0,4,5,1,1,3,41,5,1,2,34516.0,2374,32142.0,0.81,4390,77,0.604,0.069,1,1,1
36,1,3,4,3,6,1,24,2,2,3,11316.0,1599,9717.0,0.713,2595,49,0.361,0.141,0,1,0
53,0,2,5,3,3,1,45,2,2,2,4621.0,913,3708.0,0.917,4952,82,0.745,0.198,1,1,1
47,1,4,1,2,5,1,28,6,1,3,8757.0,0,8757.0,0.507,2108,47,0.516,0.0,0,1,0
52,0,2,5,3,1,1,36,5,3,1,5905.0,2248,3657.0,0.728,4042,80,0.86,0.381,1,1,1
41,0,5,5,3,2,1,31,2,3,1,7531.0,1692,5839.0,0.7709999999999999,7768,92,0.878,0.225,1,1,1
47,1,1,5,3,3,1,42,3,2,1,1626.0,0,1626.0,0.7829999999999999,4847,78,1.053,0.0,1,1,1
37,0,4,4,3,3,1,30,4,4,3,3417.0,2517,900.0,0.992,1641,32,0.882,0.737,1,1,1
35,0,3,2,1,2,1,36,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556,1,1,1
51,0,4,3,3,3,1,43,5,3,2,8346.0,1452,6894.0,1.194,4141,79,0.612,0.174,1,1,1
53,0,3,2,1,2,1,48,6,2,1,1953.0,1215,738.0,0.667,4253,72,0.8,0.622,1,1,1
40,1,2,2,1,5,1,36,2,2,1,15594.0,1690,13904.0,0.69,16101,127,0.608,0.108,1,1,1
50,1,2,2,1,6,1,40,5,3,4,21794.0,1368,20426.0,0.691,15111,116,0.706,0.063,1,1,1
40,0,2,5,1,2,1,36,6,2,2,1538.0,0,1538.0,0.706,4884,79,0.8809999999999999,0.0,1,1,1
52,1,2,5,1,3,1,44,3,4,2,1538.0,666,872.0,0.642,4808,64,0.684,0.433,1,1,1
55,1,2,1,3,6,1,41,4,3,2,14938.0,0,14938.0,0.49,1134,31,0.632,0.0,1,0,1
55,1,3,4,3,4,1,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.7709999999999999,1,1,1
52,1,3,1,1,5,1,46,5,1,2,2735.0,1942,793.0,0.5820000000000001,3724,66,0.6920000000000001,0.71,1,1,1
57,1,3,5,1,5,1,50,2,3,3,17096.0,1762,15334.0,0.409,4231,62,0.55,0.103,1,1,1
57,0,2,2,1,2,1,36,5,3,2,8224.0,1239,6985.0,0.7929999999999999,16319,124,0.653,0.151,1,1,1
53,1,2,5,3,6,1,43,6,3,2,5882.0,2335,3547.0,0.579,1380,30,0.667,0.397,1,1,1
42,0,2,2,3,1,1,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188,1,1,1
53,0,1,5,3,1,1,42,2,1,3,4637.0,0,4637.0,0.7090000000000001,4583,86,0.911,0.0,1,1,1
56,0,5,4,1,2,1,43,4,1,0,2763.0,2517,246.0,0.938,1246,31,0.8240000000000001,0.911,1,1,1
55,0,2,4,2,2,1,43,5,2,1,2239.0,1340,899.0,0.6579999999999999,4540,73,0.5870000000000001,0.598,1,1,1
56,1,2,5,3,4,1,44,3,1,2,2043.0,1928,115.0,0.7909999999999999,2311,57,0.8390000000000001,0.944,1,1,1
